3;9;8;6;2;10;2016-07-08 13:22:35 
9;8;3;6;10;4;2016-07-08 13:30:56 
9;6;8;3;3;10;2016-07-08 16:11:20 
6;3;9;8;8;10;2016-07-08 16:21:20 
6;9;3;8;10;8;2016-07-08 16:30:35 
3;21;6;7;7;10;2016-07-11 10:39:12 
7;21;6;3;2;10;2016-07-11 10:47:15 
7;3;6;21;8;10;2016-07-11 10:57:06 
15;15;6;22;6;10;2016-07-11 12:25:30 
7;22;6;15;4;10;2016-07-11 12:37:07 
10;9;8;3;5;10;2016-07-11 13:00:50 
3;10;6;9;9;10;2016-07-11 13:16:06 
8;23;3;6;10;4;2016-07-11 16:05:27 
8;3;6;23;10;9;2016-07-11 16:17:57 
7;6;8;23;5;10;2016-07-12 10:03:20 
23;8;6;7;10;4;2016-07-12 10:38:45 
6;23;7;8;10;8;2016-07-12 10:49:57 
23;3;6;7;4;10;2016-07-12 11:47:56 
7;3;23;6;10;4;2016-07-12 11:53:49 
7;3;6;23;10;6;2016-07-12 12:00:40 
23;8;6;3;10;4;2016-07-12 12:08:22 
15;21;7;10;3;10;2016-07-12 12:17:36 
10;15;7;21;10;5;2016-07-12 12:27:31 
3;8;9;6;10;3;2016-07-12 13:22:02 
9;15;6;10;6;10;2016-07-12 13:35:30 
8;3;6;15;10;5;2016-07-12 13:48:34 
3;6;8;23;7;10;2016-07-12 15:22:58 
10;3;23;8;7;10;2016-07-12 16:58:35 
23;8;3;10;10;7;2016-07-12 17:10:11 
23;3;6;7;7;10;2016-07-13 11:05:47 
6;3;23;7;8;10;2016-07-13 11:18:38 
3;7;6;23;10;9;2016-07-13 11:30:42 
6;10;8;9;10;6;2016-07-13 12:45:37 
22;13;9;11;7;10;2016-07-13 15:35:38 
9;13;22;11;10;4;2016-07-13 15:41:07 
4;8;6;21;10;4;2016-07-13 15:54:29 
4;6;21;8;10;9;2016-07-13 16:03:17 
21;8;4;6;9;10;2016-07-13 16:26:41 
21;6;3;7;5;10;2016-07-14 13:15:13 
7;3;6;21;8;10;2016-07-14 13:21:43 
3;11;6;5;7;10;2016-07-14 14:14:57 
8;9;10;3;10;9;2016-07-14 16:50:10 
3;8;9;10;10;3;2016-07-14 16:58:39 
10;3;4;8;9;10;2016-07-14 18:05:30 
4;8;10;3;6;10;2016-07-14 18:14:44 
9;3;21;10;10;8;2016-07-15 08:57:31 
3;10;9;21;10;4;2016-07-15 09:06:57 
11;23;5;10;7;10;2016-07-15 11:41:57 
3;6;11;7;10;7;2016-07-15 11:50:54 
4;8;7;3;10;5;2016-07-15 15:07:56 
8;4;3;7;10;7;2016-07-15 15:15:35 
3;9;7;8;6;10;2016-07-15 16:59:27 
7;3;10;9;10;5;2016-07-15 17:07:12 
10;7;3;9;10;2;2016-07-15 17:14:25 
10;8;7;3;10;8;2016-07-18 12:24:48 
6;23;10;8;10;9;2016-07-18 15:38:02 
8;16;10;12;9;10;2016-07-18 17:21:54 
8;21;7;10;6;10;2016-07-19 08:59:37 
3;6;7;23;7;10;2016-07-19 10:35:50 
23;6;3;7;10;8;2016-07-19 10:46:28 
9;8;6;3;10;8;2016-07-19 13:18:27 
7;3;6;21;8;10;2016-07-19 14:44:46 
10;16;9;11;5;10;2016-07-19 15:50:10 
10;11;9;21;10;0;2016-07-19 16:02:17 
24;13;11;16;2;10;2016-07-20 15:05:07 
3;1;10;9;7;10;2016-07-20 15:24:46 
8;1;23;3;8;10;2016-07-20 15:36:07 
21;23;3;8;5;10;2016-07-20 15:44:26 
23;3;8;21;6;10;2016-07-20 15:53:34 
10;21;6;7;1;10;2016-07-21 13:06:50 
7;8;3;10;10;8;2016-07-21 14:59:20 
8;7;10;3;10;5;2016-07-21 15:08:37 
23;6;8;21;10;8;2016-07-21 16:09:08 
23;8;3;6;10;7;2016-07-21 16:22:28 
24;9;21;8;2;10;2016-07-21 20:48:38 
21;9;8;24;7;10;2016-07-21 20:59:35 
6;10;11;8;10;5;2016-07-22 12:19:47 
6;11;8;10;6;10;2016-07-22 12:30:19 
23;10;6;21;10;3;2016-07-22 12:44:38 
9;10;6;21;10;4;2016-07-22 13:33:57 
10;9;21;6;10;1;2016-07-22 13:38:35 
24;10;23;6;3;10;2016-07-25 08:34:26 
25;23;24;6;10;8;2016-07-25 08:34:20 
6;24;25;23;10;6;2016-07-25 08:34:44 
11;5;9;22;6;10;2016-07-22 16:52:18 
11;22;9;5;5;10;2016-07-22 17:01:43 
15;10;9;7;8;10;2016-07-25 09:07:53 
9;15;7;10;4;10;2016-07-25 09:18:32 
3;21;10;9;4;10;2016-07-25 13:45:57 
3;10;21;6;10;5;2016-07-25 13:52:41 
10;24;3;6;10;9;2016-07-25 14:08:54 
3;7;21;6;10;5;2016-07-26 10:41:53 
6;21;7;3;10;3;2016-07-26 10:47:59 
6;3;7;21;10;6;2016-07-26 10:53:17 
11;3;10;24;10;3;2016-07-26 12:24:44 
10;11;3;24;10;6;2016-07-26 12:39:09 
23;7;6;3;10;8;2016-07-26 13:27:32 
6;23;3;7;10;5;2016-07-26 13:34:50 
21;23;10;3;7;10;2016-07-26 16:41:22 
23;10;3;21;10;5;2016-07-26 16:53:21 
9;4;24;8;10;4;2016-07-27 10:38:58 
4;9;8;24;10;7;2016-07-27 10:49:02 
6;4;7;9;10;8;2016-07-27 10:58:48 
6;21;23;7;1;10;2016-07-27 11:07:24 
6;7;21;23;10;6;2016-07-27 11:17:08 
6;3;4;9;10;8;2016-07-27 13:52:19 
25;11;9;22;5;10;2016-07-27 14:42:54 
11;25;9;22;2;10;2016-07-27 14:49:00 
3;8;6;4;8;10;2016-07-27 16:18:44 
3;8;6;4;10;6;2016-07-27 16:25:03 
6;3;8;21;9;10;2016-07-27 16:35:39 
15;11;10;25;7;10;2016-07-27 17:09:02 
11;25;15;10;6;10;2016-07-27 17:14:29 
6;7;9;4;10;8;2016-07-28 11:28:29 
6;9;4;7;10;5;2016-07-28 11:36:43 
10;6;15;7;10;7;2016-07-28 11:48:13 
15;6;7;10;5;10;2016-07-28 11:55:23 
9;4;21;6;10;5;2016-07-28 13:58:39 
10;9;4;21;10;3;2016-07-28 14:02:50 
11;21;24;10;10;9;2016-07-28 16:10:27 
11;21;10;24;8;10;2016-07-28 16:22:54 
24;11;21;9;3;10;2016-07-28 19:02:24 
21;11;9;24;9;10;2016-07-28 19:16:12 
7;10;8;9;10;7;2016-07-29 08:47:17 
7;9;8;10;4;10;2016-07-29 08:53:36 
23;21;9;7;4;10;2016-07-29 14:03:15 
9;23;7;21;10;3;2016-07-29 14:08:34 
11;15;21;7;7;10;2016-07-29 15:08:46 
4;7;23;8;9;10;2016-07-29 16:17:18 
23;7;4;8;10;5;2016-07-29 16:24:02 
7;4;8;23;1;10;2016-07-29 16:31:29 
9;15;10;8;6;10;2016-07-29 16:46:48 
10;15;5;8;10;8;2016-07-29 16:55:40 
10;7;8;3;9;10;2016-08-01 12:45:22 
3;10;7;8;10;3;2016-08-01 12:53:00 
9;24;8;15;5;10;2016-08-01 13:15:55 
21;9;15;24;10;7;2016-08-01 13:24:15 
7;3;15;10;8;10;2016-08-02 10:34:52 
3;8;7;9;10;9;2016-08-02 10:43:13 
9;7;8;3;7;10;2016-08-02 10:51:19 
9;3;8;20;10;8;2016-08-02 17:05:22 
23;8;9;7;9;10;2016-08-03 09:59:57 
9;7;23;8;4;10;2016-08-03 10:08:13 
7;4;3;8;1;10;2016-08-03 10:57:57 
3;7;8;4;8;10;2016-08-03 11:05:45 
4;3;9;21;10;4;2016-08-03 13:44:17 
3;21;9;4;9;10;2016-08-03 13:55:43 
11;8;10;3;10;8;2016-08-03 15:23:57 
8;11;3;10;7;10;2016-08-03 15:36:12 
23;27;15;10;9;10;2016-08-04 09:14:12 
27;3;23;10;2;10;2016-08-04 09:20:09 
26;7;3;28;8;10;2016-08-04 10:27:06 
26;7;28;3;5;10;2016-08-04 10:32:23 
4;3;9;21;10;9;2016-08-04 10:47:27 
21;3;4;9;7;10;2016-08-04 10:54:49 
9;21;4;10;4;10;2016-08-04 11:01:56 
6;21;10;3;9;10;2016-08-04 13:14:56 
9;23;6;15;9;10;2016-08-04 13:48:27 
10;3;8;21;6;10;2016-08-04 15:29:20 
10;21;3;8;5;10;2016-08-04 15:37:07 
15;3;9;21;8;10;2016-08-04 15:47:34 
9;15;8;21;3;10;2016-08-04 15:57:00 
10;23;4;6;10;6;2016-08-04 16:08:27 
23;10;15;4;10;5;2016-08-04 16:17:11 
4;23;15;10;6;10;2016-08-04 16:27:06 
4;11;24;8;10;9;2016-08-04 19:01:11 
4;11;24;8;10;9;2016-08-04 19:08:48 
27;8;10;15;10;9;2016-08-05 08:32:08 
7;27;15;10;3;10;2016-08-05 08:40:50 
7;15;27;10;10;9;2016-08-05 08:47:35 
6;21;23;15;9;10;2016-08-05 11:02:09 
23;15;6;21;5;10;2016-08-05 11:15:13 
9;7;15;3;9;10;2016-08-05 11:52:22 
7;15;3;9;3;10;2016-08-05 12:00:38 
4;3;6;9;6;10;2016-08-05 13:37:41 
6;4;3;8;5;10;2016-08-05 13:50:17 
4;8;6;3;3;10;2016-08-05 13:57:26 
6;4;3;8;9;10;2016-08-05 14:09:12 
11;4;8;27;10;3;2016-08-05 15:41:30 
23;10;21;15;10;7;2016-08-05 15:56:04 
21;10;23;15;7;10;2016-08-05 16:08:01 
6;9;10;8;7;10;2016-08-05 16:26:03 
6;8;9;10;10;7;2016-08-05 16:36:50 
6;10;9;8;9;10;2016-08-05 16:48:01 
10;11;4;21;10;2;2016-08-05 18:15:29 
8;22;11;4;10;3;2016-08-05 19:04:03 
22;8;11;4;3;10;2016-08-05 19:10:48 
7;3;6;15;10;3;2016-08-08 09:27:23 
7;3;6;15;7;10;2016-08-08 09:37:45 
6;15;3;7;5;10;2016-08-08 09:46:08 
6;23;3;8;6;10;2016-08-08 11:08:26 
3;6;8;23;6;10;2016-08-08 11:18:27 
23;3;6;8;7;10;2016-08-08 11:28:10 
8;6;21;3;10;8;2016-08-08 14:24:25 
6;3;8;21;10;8;2016-08-08 14:37:27 
6;21;15;23;10;7;2016-08-08 15:17:43 
6;21;15;23;10;9;2016-08-08 15:30:38 
3;21;8;23;5;10;2016-08-08 17:01:07 
8;21;23;3;10;7;2016-08-08 17:12:18 
21;8;23;3;10;8;2016-08-08 17:23:46 
3;15;6;7;3;10;2016-08-09 10:57:10 
3;7;6;15;10;5;2016-08-09 11:03:45 
6;15;7;3;4;10;2016-08-09 11:13:54 
15;6;23;21;10;8;2016-08-09 14:26:37 
15;6;23;21;7;10;2016-08-09 14:35:25 
7;8;6;28;10;6;2016-08-09 14:49:36 
28;21;6;27;0;10;2016-08-09 14:58:48 
21;11;8;12;5;10;2016-08-09 15:45:49 
12;8;21;11;10;7;2016-08-09 15:53:21 
12;8;11;21;10;3;2016-08-09 15:58:33 
12;8;21;11;10;8;2016-08-09 16:05:59 
4;7;6;15;6;10;2016-08-10 12:51:14 
6;15;4;7;3;10;2016-08-10 12:57:08 
3;4;6;15;6;10;2016-08-10 13:08:06 
6;21;3;4;10;6;2016-08-10 13:17:57 
6;21;11;3;10;8;2016-08-10 14:43:27 
6;21;11;3;10;6;2016-08-10 14:52:04 
6;27;4;21;10;1;2016-08-10 15:02:29 
6;27;21;4;10;6;2016-08-10 15:10:28 
6;4;8;3;6;10;2016-08-10 15:55:42 
8;3;6;4;10;9;2016-08-10 16:04:56 
11;7;6;24;10;5;2016-08-10 16:52:46 
6;3;8;4;4;10;2016-08-10 17:53:30 
7;3;6;15;10;5;2016-08-11 09:28:15 
6;3;7;15;10;0;2016-08-11 09:37:27 
15;3;7;6;8;10;2016-08-11 09:51:16 
23;27;6;21;1;10;2016-08-11 10:41:55 
23;27;21;6;7;10;2016-08-11 10:53:42 
21;4;7;27;10;5;2016-08-11 12:50:16 
4;21;7;27;10;9;2016-08-11 12:50:58 
4;3;6;21;1;10;2016-08-11 12:59:01 
3;21;4;6;7;10;2016-08-11 13:09:35 
21;4;3;6;5;10;2016-08-11 13:18:13 
5;25;11;22;10;4;2016-08-11 15:37:59 
5;25;11;22;8;10;2016-08-11 15:38:35 
23;15;4;21;10;3;2016-08-11 16:26:29 
23;15;21;4;10;7;2016-08-11 16:34:35 
21;6;4;27;6;10;2016-08-12 10:47:04 
6;21;23;4;5;10;2016-08-12 10:57:13 
23;21;6;27;5;10;2016-08-12 11:09:26 
12;4;3;21;5;10;2016-08-12 13:09:29 
12;4;3;21;5;10;2016-08-12 13:09:55 
11;27;6;21;1;10;2016-08-12 15:19:15 
4;3;6;21;10;8;2016-08-12 15:33:11 
21;4;15;11;10;4;2016-08-12 16:40:34 
3;12;6;21;9;10;2016-08-12 16:51:35 
4;11;6;15;5;10;2016-08-12 17:01:02 
15;6;3;21;8;10;2016-08-12 17:14:19 
23;6;15;3;4;10;2016-08-16 10:06:22 
3;27;6;11;10;8;2016-08-16 11:25:59 
15;3;21;27;10;6;2016-08-16 14:41:05 
6;4;3;21;10;4;2016-08-17 10:50:52 
6;21;3;4;10;7;2016-08-17 10:59:52 
21;6;4;3;4;10;2016-08-17 13:55:34 
4;21;3;6;2;10;2016-08-17 14:02:10 
21;3;6;4;2;10;2016-08-17 14:09:39 
6;5;15;23;7;10;2016-08-17 15:24:52 
15;23;6;5;10;5;2016-08-17 15:33:57 
15;4;6;11;10;5;2016-08-17 16:59:22 
4;15;11;6;9;10;2016-08-17 17:07:57 
4;15;21;23;10;4;2016-08-18 10:47:53 
21;4;27;23;10;7;2016-08-18 10:56:51 
21;27;11;24;9;10;2016-08-18 14:11:11 
11;24;21;27;6;10;2016-08-18 14:24:03 
6;23;3;15;10;5;2016-08-18 14:57:52 
3;15;6;23;8;10;2016-08-18 15:10:48 
27;12;24;4;3;10;2016-08-19 12:52:23 
24;27;12;4;2;10;2016-08-19 12:53:26 
27;4;3;15;5;10;2016-08-19 12:54:42 
15;3;4;27;10;7;2016-08-19 12:55:14 
15;4;11;3;5;10;2016-08-19 13:52:22 
6;12;15;23;8;10;2016-08-19 16:17:41 
3;21;15;6;10;5;2016-08-19 16:52:20 
21;26;11;28;5;10;2016-08-19 17:46:36 
11;26;21;28;6;10;2016-08-19 17:55:33 
15;10;9;24;10;1;2016-08-22 09:19:49 
24;10;9;15;4;10;2016-08-22 09:26:27 
15;10;24;9;10;4;2016-08-22 09:33:15 
21;27;8;12;9;10;2016-08-22 11:20:14 
8;12;21;27;9;10;2016-08-22 11:34:02 
10;9;3;15;8;10;2016-08-22 11:55:46 
3;9;15;10;10;3;2016-08-22 12:01:52 
9;10;3;6;10;9;2016-08-22 12:18:26 
6;3;10;9;10;6;2016-08-22 13:55:38 
9;10;3;6;10;7;2016-08-22 14:06:09 
6;10;9;3;10;5;2016-08-22 14:15:59 
15;9;11;10;10;5;2016-08-22 15:01:19 
10;11;9;15;10;5;2016-08-22 15:10:36 
10;3;9;8;10;7;2016-08-22 16:52:40 
8;3;10;9;10;5;2016-08-22 17:00:09 
10;9;21;8;9;10;2016-08-22 17:10:00 
10;9;8;21;8;10;2016-08-22 17:18:27 
8;27;7;21;3;10;2016-08-23 10:10:05 
21;9;27;6;5;10;2016-08-23 10:19:30 
9;21;6;27;7;10;2016-08-23 10:27:52 
3;7;8;27;10;4;2016-08-23 13:22:52 
7;3;27;8;9;10;2016-08-23 13:31:02 
3;9;6;21;10;2;2016-08-23 13:50:16 
6;9;21;8;10;8;2016-08-23 15:40:28 
6;9;21;8;5;10;2016-08-23 15:51:55 
6;9;21;8;3;10;2016-08-23 16:04:29 
11;9;6;5;7;10;2016-08-23 16:15:38 
10;11;3;9;3;10;2016-08-24 10:36:58 
3;11;10;9;7;10;2016-08-24 10:45:42 
6;21;8;7;1;10;2016-08-24 11:23:51 
6;7;8;21;10;9;2016-08-24 11:33:28 
6;9;10;15;10;7;2016-08-24 12:57:58 
10;7;12;8;10;3;2016-08-24 13:05:47 
8;12;10;7;2;10;2016-08-24 13:11:04 
12;8;6;7;4;10;2016-08-24 13:17:23 
25;27;15;11;1;10;2016-08-24 13:52:01 
15;25;27;11;10;7;2016-08-24 13:59:24 
15;10;21;6;10;7;2016-08-24 16:57:43 
15;6;10;21;10;6;2016-08-24 17:03:32 
10;15;9;8;7;10;2016-08-25 08:59:46 
10;9;15;8;6;10;2016-08-25 09:08:15 
6;21;4;7;7;10;2016-08-25 10:50:47 
7;21;6;4;8;10;2016-08-25 10:59:54 
9;3;15;10;5;10;2016-08-25 11:28:30 
15;10;3;9;10;5;2016-08-25 11:39:32 
4;10;8;3;7;10;2016-08-25 11:49:19 
21;10;27;11;10;5;2016-08-25 12:12:25 
21;8;6;10;8;10;2016-08-25 13:16:04 
6;21;15;9;10;3;2016-08-25 15:00:56 
6;8;7;10;10;3;2016-08-25 16:05:57 
8;7;10;6;10;8;2016-08-25 16:14:27 
15;4;3;11;7;10;2016-08-25 16:25:33 
9;8;15;10;10;3;2016-08-25 17:32:18 
10;9;15;8;10;4;2016-08-25 17:41:56 
10;27;15;7;2;10;2016-08-26 08:28:42 
7;27;10;15;3;10;2016-08-26 08:35:34 
7;10;27;15;10;6;2016-08-26 08:41:38 
9;10;6;24;10;5;2016-08-26 09:54:00 
7;9;10;15;10;7;2016-08-26 13:09:39 
9;10;15;7;5;10;2016-08-26 13:16:18 
8;7;6;3;10;6;2016-08-26 13:20:10 
3;7;8;6;10;6;2016-08-26 13:20:56 
9;3;7;27;10;5;2016-08-26 15:30:36 
8;15;3;4;10;8;2016-08-26 17:10:48 
3;9;6;15;5;10;2016-08-26 17:21:54 
9;3;4;8;6;10;2016-08-26 17:29:37 
3;4;8;9;7;10;2016-08-26 17:38:12 
21;7;27;23;10;2;2016-08-29 12:20:30 
15;21;7;27;10;6;2016-08-29 12:30:42 
15;4;9;10;10;6;2016-08-29 16:21:14 
4;9;15;10;4;10;2016-08-29 16:28:36 
9;15;4;10;3;10;2016-08-29 16:35:43 
10;15;9;6;9;10;2016-08-30 12:06:48 
6;21;23;10;10;5;2016-08-30 12:39:02 
6;21;23;10;8;10;2016-08-30 12:53:10 
27;8;21;10;10;8;2016-08-30 15:13:29 
21;8;27;6;10;9;2016-08-30 15:26:35 
6;15;23;28;10;3;2016-08-30 15:36:57 
21;10;6;27;10;5;2016-08-30 15:46:08 
26;8;28;10;6;10;2016-08-30 17:10:34 
26;10;28;8;4;10;2016-08-30 17:16:55 
15;23;6;9;4;10;2016-08-31 09:53:26 
6;10;8;4;10;5;2016-08-31 11:44:41 
10;26;6;27;10;9;2016-08-31 12:00:45 
6;21;10;28;10;2;2016-08-31 13:49:17 
6;4;9;8;10;5;2016-08-31 14:20:49 
4;10;8;9;10;9;2016-08-31 17:08:35 
9;8;10;4;10;9;2016-08-31 17:18:22 
10;6;4;7;7;10;2016-09-01 10:52:27 
6;4;7;10;10;4;2016-09-01 10:58:10 
23;15;6;21;9;10;2016-09-01 12:38:07 
6;21;23;15;10;4;2016-09-01 12:44:28 
8;9;10;4;0;10;2016-09-01 13:01:54 
10;9;8;4;4;10;2016-09-01 13:10:26 
10;8;4;9;10;2;2016-09-01 13:17:09 
9;28;27;8;2;10;2016-09-01 15:12:25 
6;28;10;9;4;10;2016-09-01 15:24:17 
6;15;8;4;10;8;2016-09-01 17:18:37 
8;4;6;15;6;10;2016-09-01 17:28:18 
7;27;4;8;6;10;2016-09-02 10:42:58 
27;7;8;4;4;10;2016-09-02 10:48:27 
6;21;4;15;10;3;2016-09-02 11:24:43 
6;21;4;15;10;8;2016-09-02 11:35:08 
9;6;23;15;10;7;2016-09-02 12:51:07 
15;23;9;6;9;10;2016-09-02 13:02:23 
6;9;26;10;10;4;2016-09-02 14:09:52 
10;26;15;9;10;9;2016-09-02 14:19:08 
9;26;10;15;2;10;2016-09-02 14:27:11 
10;8;6;4;10;9;2016-09-02 14:56:53 
6;4;8;10;10;9;2016-09-02 15:09:28 
8;28;4;10;10;8;2016-09-02 17:01:57 
4;10;8;28;10;5;2016-09-02 17:11:22 
8;9;15;4;9;10;2016-09-02 18:03:55 
15;4;8;9;10;9;2016-09-02 18:13:33 
9;6;23;25;10;9;2016-09-05 10:48:01 
6;25;9;23;9;10;2016-09-05 10:57:05 
10;7;6;27;10;9;2016-09-05 13:14:45 
6;27;7;10;8;10;2016-09-05 13:29:55 
10;9;21;15;10;8;2016-09-05 14:36:49 
15;21;9;10;9;10;2016-09-05 14:44:54 
6;9;8;23;10;5;2016-09-05 15:23:01 
8;23;9;6;7;10;2016-09-05 15:33:00 
27;8;21;15;10;8;2016-09-06 08:36:48 
15;21;8;27;10;8;2016-09-06 08:47:21 
6;21;9;3;10;6;2016-09-06 10:50:25 
3;21;6;9;10;9;2016-09-06 10:59:21 
3;8;10;9;10;9;2016-09-06 13:27:06 
3;10;8;21;10;9;2016-09-06 13:40:38 
9;6;3;8;6;10;2016-09-06 17:06:08 
6;9;8;3;2;10;2016-09-06 17:16:41 
8;3;6;9;10;9;2016-09-06 17:28:01 
21;15;23;10;6;10;2016-09-07 11:18:04 
10;15;23;21;7;10;2016-09-07 11:29:04 
10;8;3;21;10;5;2016-09-07 12:36:08 
3;8;10;21;10;5;2016-09-07 12:43:44 
3;10;8;21;7;10;2016-09-07 12:53:56 
8;3;23;21;10;3;2016-09-07 14:58:07 
27;3;21;23;9;10;2016-09-07 15:09:40 
27;8;21;3;10;8;2016-09-07 15:28:46 
8;15;10;3;5;10;2016-09-07 16:08:04 
10;8;3;15;10;6;2016-09-07 16:14:57 
10;15;8;3;8;10;2016-09-07 16:26:41 
9;7;3;21;10;3;2016-09-08 10:38:58 
7;9;3;21;10;7;2016-09-08 10:48:15 
21;10;9;3;4;10;2016-09-08 10:53:41 
3;9;10;15;10;7;2016-09-08 11:06:00 
3;15;10;9;10;7;2016-09-08 11:14:17 
3;23;6;15;5;10;2016-09-08 12:21:32 
27;6;23;21;10;8;2016-09-08 12:41:51 
8;7;4;6;10;4;2016-09-08 13:20:53 
3;7;10;6;9;10;2016-09-08 13:38:12 
6;7;3;10;10;9;2016-09-08 13:47:09 
15;6;10;9;8;10;2016-09-08 14:32:47 
9;6;10;15;10;5;2016-09-08 14:41:44 
15;8;6;23;8;10;2016-09-08 16:17:29 
8;15;6;23;8;10;2016-09-08 16:33:37 
9;3;4;15;10;5;2016-09-08 16:51:34 
3;9;15;4;6;10;2016-09-08 17:02:16 
15;3;9;4;4;10;2016-09-08 17:10:43 
4;9;3;15;9;10;2016-09-08 17:23:25 
9;8;4;3;10;9;2016-09-08 19:04:09 
4;3;9;8;2;10;2016-09-08 19:09:15 
15;10;23;9;10;8;2016-09-09 09:37:23 
10;9;15;23;10;7;2016-09-09 09:45:11 
28;21;6;27;5;10;2016-09-09 10:47:10 
6;27;21;28;10;3;2016-09-09 10:56:11 
7;15;9;3;6;10;2016-09-09 14:00:35 
9;3;15;7;8;10;2016-09-09 14:09:23 
7;27;4;21;6;10;2016-09-09 15:45:08 
4;21;7;27;9;10;2016-09-09 15:54:06 
10;4;9;8;10;7;2016-09-09 18:15:15 
15;3;4;8;2;10;2016-09-09 18:20:24 
10;8;3;15;10;7;2016-09-09 18:27:35 
8;3;15;4;6;10;2016-09-09 18:34:48 
3;9;8;4;6;10;2016-09-09 18:43:01 
7;9;15;3;10;9;2016-09-12 11:10:57 
9;3;15;7;8;10;2016-09-12 11:21:37 
27;8;3;7;5;10;2016-09-12 13:17:54 
6;27;23;3;7;10;2016-09-12 15:36:17 
6;15;3;8;7;10;2016-09-12 15:49:22 
15;6;3;8;5;10;2016-09-12 15:55:35 
3;27;23;21;6;10;2016-09-13 09:12:31 
8;27;21;15;10;8;2016-09-13 11:04:53 
27;8;21;15;10;5;2016-09-13 11:16:06 
9;3;6;15;10;9;2016-09-13 13:08:56 
6;15;9;3;10;3;2016-09-13 13:17:12 
8;11;9;5;10;4;2016-09-13 15:18:43 
8;3;9;6;10;7;2016-09-13 16:04:14 
3;23;9;6;6;10;2016-09-13 16:14:14 
9;8;6;23;10;6;2016-09-13 16:29:08 
23;8;9;6;10;2;2016-09-13 16:33:08 
6;23;3;7;8;10;2016-09-14 10:02:41 
7;3;6;23;10;7;2016-09-14 10:38:47 
15;8;9;7;10;7;2016-09-14 12:51:54 
3;9;15;7;10;9;2016-09-14 13:02:02 
9;4;21;3;4;10;2016-09-14 13:38:12 
9;4;21;3;10;6;2016-09-14 13:47:52 
11;9;15;6;8;10;2016-09-14 14:21:25 
15;9;6;11;10;5;2016-09-14 14:30:31 
8;27;4;15;10;5;2016-09-14 15:12:07 
8;27;15;4;10;7;2016-09-14 15:20:40 
3;4;6;23;9;10;2016-09-14 15:59:11 
9;3;11;8;7;10;2016-09-14 18:35:41 
3;9;8;11;10;7;2016-09-14 18:46:01 
6;23;7;21;10;5;2016-09-15 10:44:40 
6;21;23;7;10;2;2016-09-15 10:54:48 
23;9;6;15;6;10;2016-09-15 12:32:29 
15;6;9;23;4;10;2016-09-15 12:40:42 
27;11;15;24;10;9;2016-09-15 14:06:51 
27;15;11;24;10;7;2016-09-15 14:14:38 
21;8;6;4;9;10;2016-09-15 15:43:26 
27;6;4;21;5;10;2016-09-15 15:51:22 
6;27;21;4;10;8;2016-09-15 16:04:17 
21;9;27;6;10;5;2016-09-15 16:11:08 
7;3;6;15;10;9;2016-09-16 10:44:07 
6;15;7;3;10;5;2016-09-16 10:52:54 
21;28;6;27;4;10;2016-09-16 12:03:01 
28;21;27;6;10;9;2016-09-16 12:13:19 
21;4;3;24;10;6;2016-09-16 13:08:40 
21;3;4;24;10;3;2016-09-16 13:14:42 
8;21;6;15;5;10;2016-09-16 14:19:21 
15;8;21;6;10;4;2016-09-16 14:26:39 
11;3;4;27;10;9;2016-09-16 14:50:38 
27;4;3;11;10;8;2016-09-16 15:01:16 
6;3;4;8;7;10;2016-09-16 15:36:24 
3;8;4;6;10;8;2016-09-16 15:43:20 
6;8;4;3;10;5;2016-09-16 15:49:08 
11;8;4;15;8;10;2016-09-16 18:00:38 
8;11;15;4;5;10;2016-09-16 18:11:35 
11;8;4;15;10;4;2016-09-16 18:17:24 
3;7;6;21;8;10;2016-09-19 10:45:28 
3;7;6;21;10;9;2016-09-19 11:13:18 
3;7;6;21;10;7;2016-09-19 11:13:33 
21;8;15;3;9;10;2016-09-19 13:08:43 
3;15;21;8;8;10;2016-09-19 13:18:57 
3;27;28;11;10;9;2016-09-19 14:15:20 
28;11;27;3;9;10;2016-09-19 14:27:15 
28;8;6;15;5;10;2016-09-19 17:04:26 
28;8;6;15;10;5;2016-09-19 17:23:41 
6;15;28;8;9;10;2016-09-19 17:18:38 
15;26;8;11;2;10;2016-09-19 18:16:25 
8;26;11;15;9;10;2016-09-19 18:32:51 
21;3;15;9;10;7;2016-09-20 10:39:09 
9;15;3;21;4;10;2016-09-20 10:45:47 
8;9;6;23;10;8;2016-09-20 11:17:27 
6;9;23;8;10;8;2016-09-20 11:26:29 
3;15;27;8;10;7;2016-09-20 12:47:01 
15;3;27;8;8;10;2016-09-20 12:54:43 
8;27;15;3;10;8;2016-09-20 13:04:26 
15;11;6;24;9;10;2016-09-20 16:46:03 
6;11;9;15;7;10;2016-09-20 16:56:34 
6;23;9;15;10;6;2016-09-21 10:40:18 
6;23;15;9;10;6;2016-09-21 10:48:40 
28;9;6;15;6;10;2016-09-21 12:32:50 
28;9;15;6;10;9;2016-09-21 12:41:35 
11;4;23;21;10;6;2016-09-21 14:34:36 
15;8;6;23;10;6;2016-09-21 15:15:42 
4;21;11;8;10;8;2016-09-21 16:35:27 
4;21;11;8;7;10;2016-09-21 16:43:37 
11;8;21;4;10;5;2016-09-21 16:49:00 
7;9;3;15;6;10;2016-09-22 10:43:10 
15;3;7;9;10;1;2016-09-22 10:51:00 
7;9;15;3;10;4;2016-09-22 11:01:23 
